first_active_month,card_id,feature_1,feature_2,feature_3,target,source,first_active_year_unit,first_active_month_unit,first_active_month_label_code,first_active_year_unit_label_code,first_active_month_unit_label_code
2017-12,C_ID_29b458a15b,1,3,0,-0.56729381,train,2017,12,73,6,11
2017-09,C_ID_99e2d66692,2,2,1,-8.18907777,train,2017,09,70,6,8
2015-10,C_ID_34563dff91,2,3,1,-0.19394304,train,2015,10,47,4,9
2013-05,C_ID_e0bf4d03d3,2,3,1,2.44893997,train,2013,05,18,2,4
2017-10,C_ID_db2fe3040e,2,1,1,-1.24226715,train,2017,10,71,6,9
2017-03,C_ID_e094f5bf0c,3,2,0,-33.21928095,train,2017,03,64,6,2
2016-10,C_ID_412c4ce06d,1,2,0,0.64511858,train,2016,10,59,5,9
2013-03,C_ID_eaa2d393e0,2,1,1,0.29906723,train,2013,03,16,2,2
2014-05,C_ID_f480f0cdb4,2,3,1,-0.78634531,train,2014,05,30,3,4
2016-12,C_ID_8637010b67,4,1,1,-1.20556089,train,2016,12,61,5,11
2016-11,C_ID_65ceb1eefd,0,1,0,0.13890608,train,2016,11,60,5,10
2017-07,C_ID_74c7e5a2f0,2,1,1,-0.52893084,train,2017,07,68,6,6
2017-02,C_ID_99b5e4d577,1,1,0,-0.47977413,train,2017,02,63,6,1
2016-11,C_ID_a84f526dca,3,2,0,0.5261639,train,2016,11,60,5,10
2017-09,C_ID_eaf32c453c,2,2,1,-0.05320859,train,2017,09,70,6,8
2017-03,C_ID_9359e20bc2,3,2,0,-1.19890127,train,2017,03,64,6,2
2017-11,C_ID_c999231752,1,1,0,2.16031203,train,2017,11,72,6,10
2016-09,C_ID_2614b53479,4,1,1,0.75068131,train,2016,09,58,5,8
2014-11,C_ID_ab353ea6c0,2,3,1,-1.05608962,train,2014,11,36,3,10
2017-08,C_ID_4d8a2e9825,2,3,1,-1.19451876,train,2017,08,69,6,7
2017-09,C_ID_af496afd3b,2,1,1,2.24717174,train,2017,09,70,6,8
2017-03,C_ID_56b8250c4e,2,1,1,0.08619934,train,2017,03,64,6,2
2017-05,C_ID_590d068ce9,2,2,1,0.16305278,train,2017,05,66,6,4
2017-01,C_ID_0c5f542dac,2,3,1,-1.75030984,train,2017,01,62,6,0
2016-05,C_ID_58f6546b86,2,2,1,1.54509093,train,2016,05,54,5,4
2017-07,C_ID_10d0c2155a,4,2,1,0.97934508,train,2017,07,68,6,6
2015-12,C_ID_1a84742cb6,2,1,1,7.29725042,train,2015,12,49,4,11
2017-01,C_ID_c62b241ab7,2,2,1,0.25476017,train,2017,01,62,6,0
2016-12,C_ID_d456a0bb7a,1,1,0,-0.3107667,train,2016,12,61,5,11
2017-11,C_ID_11e1c874f9,2,3,1,-1.37027439,train,2017,11,72,6,10
2017-02,C_ID_411017099e,1,1,0,-1.00057106,train,2017,02,63,6,1
2017-02,C_ID_b3d34fa661,0,3,0,-0.49376675,train,2017,02,63,6,1
2017-02,C_ID_5014c69b3c,2,1,1,-2.15811525,train,2017,02,63,6,1
2017-09,C_ID_7e95e0ec67,1,3,0,-0.68439576,train,2017,09,70,6,8
2016-12,C_ID_fbee5e72aa,2,1,1,-0.60559058,train,2016,12,61,5,11
2017-07,C_ID_07d7f55c9a,3,3,0,0.080696,train,2017,07,68,6,6
2016-05,C_ID_18f038b9d1,1,2,0,-0.34002339,train,2016,05,54,5,4
2015-08,C_ID_ebc51ca6a6,2,3,1,-1.09687147,train,2015,08,45,4,7
2016-06,C_ID_baaa3c1157,1,2,0,0.21393503,train,2016,06,55,5,5
2017-01,C_ID_ba7c534e62,0,2,0,-1.96139224,train,2017,01,62,6,0
2014-04,C_ID_4ecaee1fbc,2,3,1,0.61253197,train,2014,04,29,3,3
2016-08,C_ID_2ab1c1266e,4,1,1,-0.40309845,train,2016,08,57,5,7
2016-10,C_ID_6352492b7a,4,1,1,0.25837998,train,2016,10,59,5,9
2017-11,C_ID_688a74f560,1,3,0,-1.24613194,train,2017,11,72,6,10
2017-09,C_ID_086341bee8,4,1,1,-0.6087288,train,2017,09,70,6,8
2017-07,C_ID_8c8cdb29c9,1,1,0,0.78136852,train,2017,07,68,6,6
2017-02,C_ID_6db85e7e57,4,1,1,-1.41606731,train,2017,02,63,6,1
2016-10,C_ID_bf2f466be6,1,1,0,0.3427514,train,2016,10,59,5,9
2017-11,C_ID_a69a7b852d,2,1,1,-2.41953558,train,2017,11,72,6,10
2017-06,C_ID_93d252c859,2,3,1,2.52453094,train,2017,06,67,6,5
2017-09,C_ID_4f45e3e1e4,4,1,1,0.04556725,train,2017,09,70,6,8
2017-05,C_ID_3820ddb105,2,2,1,0.17945706,train,2017,05,66,6,4
2017-01,C_ID_c154fefedb,2,3,1,0.31649726,train,2017,01,62,6,0
2017-08,C_ID_9d25773120,2,2,1,0.0379268,train,2017,08,69,6,7
2017-09,C_ID_759b689b30,3,1,0,0.1764409,train,2017,09,70,6,8
2016-11,C_ID_95d1cd1488,2,3,1,-0.38965959,train,2016,11,60,5,10
2017-12,C_ID_a502ef61bb,2,2,1,0.61112101,train,2017,12,73,6,11
2016-12,C_ID_eed8c10d75,2,1,1,-0.35866554,train,2016,12,61,5,11
2016-11,C_ID_1893ef0090,4,1,1,-3.27467517,train,2016,11,60,5,10
2016-09,C_ID_71fa931c10,2,2,1,-1.42154674,train,2016,09,58,5,8
2017-08,C_ID_b8bb907183,4,2,1,-4.56826088,train,2017,08,69,6,7
2017-08,C_ID_7125d6da54,1,1,0,-1.67164318,train,2017,08,69,6,7
2015-10,C_ID_9ce69ff958,2,1,1,-0.68849359,train,2015,10,47,4,9
2017-07,C_ID_709eb03e6b,1,1,0,-0.49250856,train,2017,07,68,6,6
2015-08,C_ID_653fedee05,2,3,1,-1.51995774,train,2015,08,45,4,7
2016-05,C_ID_08146baf9e,4,1,1,-3.6642257,train,2016,05,54,5,4
2016-02,C_ID_f6e850ad23,1,2,0,0.91428708,train,2016,02,51,5,1
2017-02,C_ID_fc680dac6c,2,3,1,-0.99869343,train,2017,02,63,6,1
2017-09,C_ID_42bfcf255f,2,1,1,-0.02014691,train,2017,09,70,6,8
2017-03,C_ID_0b26fd8eb6,3,3,0,0.71233743,train,2017,03,64,6,2
2017-05,C_ID_0fc1b01ba3,0,3,0,0.65986996,train,2017,05,66,6,4
2017-05,C_ID_ef5dd892fa,4,2,1,-0.57898469,train,2017,05,66,6,4
2017-10,C_ID_3f01af1581,1,2,0,-0.5597201,train,2017,10,71,6,9
2017-10,C_ID_9ee1402ef5,2,1,1,-0.40422894,train,2017,10,71,6,9
2017-04,C_ID_7eedaa272b,1,1,0,-1.88257853,train,2017,04,65,6,3
2017-07,C_ID_c2ce3ad8bb,1,2,0,-1.55672059,train,2017,07,68,6,6
2016-05,C_ID_4c5e562093,4,1,1,-0.09975153,train,2016,05,54,5,4
2017-10,C_ID_de2efbccf0,2,1,1,0.67080722,train,2017,10,71,6,9
2017-05,C_ID_2d51959145,0,1,0,-0.96624889,train,2017,05,66,6,4
2014-12,C_ID_71cb03e164,2,1,1,4.35596857,train,2014,12,37,3,11
2017-04,C_ID_8dd71dcd0b,2,2,1,0.03105592,train,2017,04,65,6,3
2017-01,C_ID_874d4ac027,0,2,0,-0.04493105,train,2017,01,62,6,0
2016-08,C_ID_ccdd2479a5,1,2,0,-33.21928095,train,2016,08,57,5,7
2017-03,C_ID_377d1fd083,1,3,0,0.16412774,train,2017,03,64,6,2
2017-09,C_ID_882f2dccc4,2,3,1,-1.82954317,train,2017,09,70,6,8
2017-07,C_ID_453d9bb3e8,1,1,0,-1.65792791,train,2017,07,68,6,6
2016-10,C_ID_9391a6379e,4,2,1,0.16407923,train,2016,10,59,5,9
2017-10,C_ID_62bb8d200c,1,1,0,0.76208274,train,2017,10,71,6,9
2017-05,C_ID_cf500d116a,1,1,0,-0.8365632,train,2017,05,66,6,4
2016-12,C_ID_2fe94383e0,4,1,1,0.84571262,train,2016,12,61,5,11
2016-03,C_ID_cef40b7ad4,1,2,0,-0.30704776,train,2016,03,52,5,2
2017-08,C_ID_3a1355e470,2,1,1,0.63718291,train,2017,08,69,6,7
2016-12,C_ID_ee095952ef,4,2,1,-0.97109575,train,2016,12,61,5,11
2017-11,C_ID_853d288231,1,1,0,-1.42911112,train,2017,11,72,6,10
2016-05,C_ID_e1b3900d90,3,2,0,1.633889,train,2016,05,54,5,4
2015-06,C_ID_d71d3d3095,4,1,1,-3.65117553,train,2015,06,43,4,5
2016-08,C_ID_66a1eb1424,2,3,1,-1.09088432,train,2016,08,57,5,7
2017-04,C_ID_5da4a81d54,1,1,0,0.36298916,train,2017,04,65,6,3
2016-10,C_ID_a8e1d7b125,1,2,0,-1.27733944,train,2016,10,59,5,9
2017-07,C_ID_67abb10f64,3,1,0,-0.56589587,train,2017,07,68,6,6
2016-06,C_ID_01ae42246c,4,1,1,0.26754402,train,2016,06,55,5,5
2016-11,C_ID_a3a92a0643,1,2,0,-0.93905539,train,2016,11,60,5,10
2016-11,C_ID_c46a81d3b5,4,2,1,0.20133844,train,2016,11,60,5,10
2016-04,C_ID_807fa99b10,1,2,0,1.60224049,train,2016,04,53,5,3
2017-07,C_ID_d21b16125a,3,3,0,1.95926725,train,2017,07,68,6,6
2017-10,C_ID_2f1d4550d9,0,1,0,0.09240423,train,2017,10,71,6,9
2017-08,C_ID_3ef1dcc017,2,3,1,0.32821657,train,2017,08,69,6,7
2016-03,C_ID_bf0242ad0e,3,2,0,0.38933166,train,2016,03,52,5,2
2017-10,C_ID_fe1a8afafd,2,1,1,-4.93714898,train,2017,10,71,6,9
2017-09,C_ID_fee13ed23c,3,3,0,-1.47765892,train,2017,09,70,6,8
2017-12,C_ID_ee667b223e,4,1,1,-1.7880492,train,2017,12,73,6,11
2017-09,C_ID_b219c55a18,4,1,1,-0.70543262,train,2017,09,70,6,8
2015-04,C_ID_fab8ff569d,2,3,1,-0.04893888,train,2015,04,41,4,3
2016-05,C_ID_e112ad946d,2,3,1,-0.21022596,train,2016,05,54,5,4
2017-02,C_ID_918a968ef2,2,2,1,0.41698783,train,2017,02,63,6,1
2017-04,C_ID_19b3d1edbc,2,2,1,0.93786699,train,2017,04,65,6,3
2017-04,C_ID_8953e25503,4,2,1,-0.50807095,train,2017,04,65,6,3
2016-12,C_ID_0501a73ad2,4,2,1,-2.08800784,train,2016,12,61,5,11
2015-10,C_ID_c90cdf9b93,2,3,1,0.43900971,train,2015,10,47,4,9
2017-09,C_ID_4a77c62afb,2,1,1,0.61515215,train,2017,09,70,6,8
2017-10,C_ID_b545ccd5c2,2,1,1,0.85513207,train,2017,10,71,6,9
2017-06,C_ID_c2eda6d9a1,0,1,0,-0.0513912,train,2017,06,67,6,5
2017-06,C_ID_62b80a6377,1,3,0,0.45586599,train,2017,06,67,6,5
2017-10,C_ID_ba560919ae,2,2,1,0.53420736,train,2017,10,71,6,9
2016-06,C_ID_3abbac650a,2,3,1,3.96599749,train,2016,06,55,5,5
2016-12,C_ID_0439f9fbc9,2,2,1,-1.12343044,train,2016,12,61,5,11
2014-04,C_ID_97d1033d29,2,3,1,3.15825179,train,2014,04,29,3,3
2015-06,C_ID_2485dea87f,4,1,1,0.70646698,train,2015,06,43,4,5
2017-10,C_ID_4034e249ee,0,3,0,2.48112976,train,2017,10,71,6,9
2014-02,C_ID_0e220b176b,2,1,1,1.24793342,train,2014,02,27,3,1
2017-03,C_ID_1ba6aed742,4,1,1,-3.37108059,train,2017,03,64,6,2
2017-09,C_ID_0fb9711e28,3,1,0,-0.22768318,train,2017,09,70,6,8
2016-12,C_ID_e56ff0d324,2,3,1,1.26546477,train,2016,12,61,5,11
2017-03,C_ID_5fc4a9c29c,2,1,1,-3.98359677,train,2017,03,64,6,2
2017-08,C_ID_b78ef42a50,2,2,1,-0.63147888,train,2017,08,69,6,7
2017-08,C_ID_2294621cf2,2,3,1,-0.59170008,train,2017,08,69,6,7
2016-03,C_ID_4d5615e4ee,3,2,0,-0.07700412,train,2016,03,52,5,2
2017-01,C_ID_63f7f5fa2a,3,1,0,-0.21311221,train,2017,01,62,6,0
2017-03,C_ID_cec9e32c80,2,2,1,0.55819179,train,2017,03,64,6,2
2016-01,C_ID_8575d5f17f,4,1,1,0.65212147,train,2016,01,50,5,0
2017-07,C_ID_e2ae8fa2d7,3,1,0,0.76997057,train,2017,07,68,6,6
2015-02,C_ID_42f66fba23,4,1,1,0.75259569,train,2015,02,39,4,1
2017-06,C_ID_849aef715c,4,1,1,1.98347053,train,2017,06,67,6,5
2017-11,C_ID_8026d0bb41,2,3,1,0.22794499,train,2017,11,72,6,10
2017-06,C_ID_b32d09befc,1,2,0,-0.99422337,train,2017,06,67,6,5
2016-07,C_ID_2195551419,1,2,0,0.49721288,train,2016,07,56,5,6
2016-10,C_ID_aede1acd88,1,1,0,-0.55022245,train,2016,10,59,5,9
2016-08,C_ID_116d6bc887,1,2,0,-0.12672273,train,2016,08,57,5,7
2017-07,C_ID_ecd46e28d8,2,1,1,-1.33819217,train,2017,07,68,6,6
2016-04,C_ID_a726a2bf6b,2,2,1,-0.27947164,train,2016,04,53,5,3
2017-11,C_ID_578c8be141,1,3,0,-0.63297708,train,2017,11,72,6,10
2016-08,C_ID_ee74ec9b2d,1,2,0,2.42209633,train,2016,08,57,5,7
2015-09,C_ID_2f861db019,2,3,1,2.99695865,train,2015,09,46,4,8
2015-03,C_ID_1c196e4b87,2,3,1,0.6955837,train,2015,03,40,4,2
2017-09,C_ID_31733ab7f0,3,3,0,3.11225733,train,2017,09,70,6,8
2015-07,C_ID_5f7462d62e,4,1,1,1.27492782,train,2015,07,44,4,6
2016-10,C_ID_de035e79f5,2,2,1,-1.50267018,train,2016,10,59,5,9
2017-01,C_ID_94af96f244,4,1,1,0.18049974,train,2017,01,62,6,0
2017-08,C_ID_d6e512132b,1,1,0,2.68745047,train,2017,08,69,6,7
2016-08,C_ID_e03c4e0f41,2,1,1,0.28327964,train,2016,08,57,5,7
2017-10,C_ID_716da7f962,4,2,1,-0.03138319,train,2017,10,71,6,9
2017-11,C_ID_79be156eca,2,3,1,-0.99895822,train,2017,11,72,6,10
2016-12,C_ID_b37d824d6c,2,3,1,0.26659006,train,2016,12,61,5,11
2017-11,C_ID_7f5dfb058c,1,1,0,0.21870186,train,2017,11,72,6,10
2017-11,C_ID_2417c596ad,0,3,0,-0.29676379,train,2017,11,72,6,10
2017-10,C_ID_e04fd2f639,3,3,0,0.58419024,train,2017,10,71,6,9
2017-06,C_ID_82829ffbd5,3,2,0,-0.41695137,train,2017,06,67,6,5
2017-03,C_ID_501dbca2a7,0,1,0,0.15584464,train,2017,03,64,6,2
2017-02,C_ID_b729de7c17,3,2,0,0.87882288,train,2017,02,63,6,1
2013-11,C_ID_7b8eec5c29,2,3,1,-2.95136189,train,2013,11,24,2,10
2016-06,C_ID_e9e67968b7,0,2,0,0.0,train,2016,06,55,5,5
2016-12,C_ID_c649c05c0c,4,2,1,-2.05651281,train,2016,12,61,5,11
2017-03,C_ID_20f8ed002d,4,1,1,2.07533482,train,2017,03,64,6,2
2017-06,C_ID_df87dc3346,1,1,0,0.74867972,train,2017,06,67,6,5
2017-10,C_ID_747162d220,1,1,0,-0.34408444,train,2017,10,71,6,9
2017-04,C_ID_ecf0af15a4,0,1,0,0.20634446,train,2017,04,65,6,3
2017-06,C_ID_68c94822a9,2,2,1,-0.14668925,train,2017,06,67,6,5
2017-04,C_ID_b20af47e82,4,1,1,3.65384832,train,2017,04,65,6,3
2016-12,C_ID_69914dc1d3,4,1,1,0.66662419,train,2016,12,61,5,11
2017-01,C_ID_66cc0a761a,2,3,1,0.00438766,train,2017,01,62,6,0
2017-01,C_ID_d320917791,2,1,1,2.64493684,train,2017,01,62,6,0
2016-05,C_ID_05fadd787d,1,2,0,-2.28165462,train,2016,05,54,5,4
2017-06,C_ID_e84387bbf5,1,1,0,-0.50963112,train,2017,06,67,6,5
2016-08,C_ID_3721c98271,4,1,1,-0.26077509,train,2016,08,57,5,7
2017-05,C_ID_0c9fb2a221,4,2,1,-3.39292796,train,2017,05,66,6,4
2017-06,C_ID_9a45c26968,1,1,0,-0.49501388,train,2017,06,67,6,5
2017-04,C_ID_670a110158,2,1,1,0.04155438,train,2017,04,65,6,3
2016-07,C_ID_257cd04b4b,1,2,0,-1.26229321,train,2016,07,56,5,6
2017-09,C_ID_bee3fd4d8d,2,2,1,-0.00535573,train,2017,09,70,6,8
2014-11,C_ID_e417db6733,2,3,1,2.98868628,train,2014,11,36,3,10
2017-05,C_ID_3419bb6347,2,2,1,0.64044542,train,2017,05,66,6,4
2015-09,C_ID_78017a6f2b,1,2,0,-3.29435269,train,2015,09,46,4,8
2017-05,C_ID_b5f06ac585,2,2,1,-1.0506892,train,2017,05,66,6,4
2017-04,C_ID_bdcd255d5e,1,1,0,0.6007294,train,2017,04,65,6,3
2015-04,C_ID_71bcfe7bd2,4,1,1,-0.09806967,train,2015,04,41,4,3
2017-11,C_ID_d6afc27d8d,4,2,1,0.71861748,train,2017,11,72,6,10
2017-06,C_ID_17bc014a39,2,3,1,-9.60467408,train,2017,06,67,6,5
2017-07,C_ID_ace257354e,3,3,0,0.52928066,train,2017,07,68,6,6
2015-09,C_ID_1630981637,2,3,1,-2.5217357,train,2015,09,46,4,8
2015-09,C_ID_0cbf8b137b,4,1,1,0.29780563,train,2015,09,46,4,8
2017-02,C_ID_1fb8a39d61,2,2,1,-0.01634054,train,2017,02,63,6,1
2016-09,C_ID_fb700cb356,2,3,1,3.25625587,train,2016,09,58,5,8
2016-06,C_ID_c665abf162,2,1,1,-1.14441889,train,2016,06,55,5,5
2017-08,C_ID_d1318bc8d5,4,1,1,0.85527299,train,2017,08,69,6,7
2016-07,C_ID_6007e29f2c,2,3,1,1.78691011,train,2016,07,56,5,6
2014-11,C_ID_44af46faf1,2,3,1,0.21689711,train,2014,11,36,3,10
2016-02,C_ID_6ea171b3a5,2,3,1,-0.91552587,train,2016,02,51,5,1
2017-12,C_ID_de56e69c95,2,1,1,2.01122376,train,2017,12,73,6,11
2017-11,C_ID_6b4b5f1f70,0,3,0,0.627137,train,2017,11,72,6,10
2017-01,C_ID_0194c69297,4,2,1,1.91929661,train,2017,01,62,6,0
2017-08,C_ID_e7a2a9dc2a,1,2,0,0.33223135,train,2017,08,69,6,7
2017-08,C_ID_208a73f8e5,3,1,0,0.1334606,train,2017,08,69,6,7
2017-11,C_ID_8c1bbb1f40,2,1,1,0.1416883,train,2017,11,72,6,10
2017-03,C_ID_8641f758ec,1,2,0,-3.16704543,train,2017,03,64,6,2
2017-11,C_ID_213f865444,0,1,0,-0.76904778,train,2017,11,72,6,10
2016-10,C_ID_06352142a9,1,1,0,-1.79961451,train,2016,10,59,5,9
2013-11,C_ID_83a9ee3c85,2,1,1,1.55175498,train,2013,11,24,2,10
2017-08,C_ID_9815069f72,4,2,1,1.3757879,train,2017,08,69,6,7
2016-12,C_ID_d807b23787,1,2,0,0.10037516,train,2016,12,61,5,11
2015-08,C_ID_82c9a401f1,0,2,0,-33.21928095,train,2015,08,45,4,7
2014-10,C_ID_f0d8c0de09,2,3,1,0.89106563,train,2014,10,35,3,9
2017-05,C_ID_00027503e2,2,1,1,0.81287193,train,2017,05,66,6,4
2017-03,C_ID_a3beee88e9,2,2,1,0.78361569,train,2017,03,64,6,2
2016-06,C_ID_bcb88ceb33,0,2,0,-0.40709104,train,2016,06,55,5,5
2017-01,C_ID_7f6cbecfbe,1,1,0,-0.84405598,train,2017,01,62,6,0
2017-04,C_ID_e58c0835c7,1,1,0,0.88137292,train,2017,04,65,6,3
2015-04,C_ID_8398a3932c,2,3,1,0.16982161,train,2015,04,41,4,3
2017-03,C_ID_caba200aa4,1,1,0,2.82001936,train,2017,03,64,6,2
2016-09,C_ID_76f93d8aaf,4,1,1,-1.10750228,train,2016,09,58,5,8
2016-05,C_ID_ed983bc6e1,1,2,0,-3.47958426,train,2016,05,54,5,4
2017-10,C_ID_b839ecfb74,3,2,0,1.86190186,train,2017,10,71,6,9
2016-12,C_ID_548be7e7b2,4,2,1,-0.32409575,train,2016,12,61,5,11
2017-12,C_ID_6e2a973de5,0,2,0,1.99719597,train,2017,12,73,6,11
2017-06,C_ID_aeba5e2a3f,4,1,1,-0.08993323,train,2017,06,67,6,5
2015-05,C_ID_2f412853ac,4,1,1,0.43127719,train,2015,05,42,4,4
2016-12,C_ID_996b4fe8b1,4,2,1,-1.0663188,train,2016,12,61,5,11
2017-12,C_ID_10f0027108,2,2,1,-3.84291699,train,2017,12,73,6,11
2017-08,C_ID_dc0df45024,3,1,0,0.02471583,train,2017,08,69,6,7
2017-11,C_ID_a07584888a,1,1,0,0.13549704,train,2017,11,72,6,10
2017-08,C_ID_e669b541eb,1,1,0,0.90160106,train,2017,08,69,6,7
2017-04,C_ID_ef25bf9576,3,2,0,0.70540646,train,2017,04,65,6,3
2016-09,C_ID_c6b9002368,2,2,1,2.59234939,train,2016,09,58,5,8
2017-04,C_ID_6c5a5a0d49,1,2,0,1.42801154,train,2017,04,65,6,3
2017-10,C_ID_5b4c5654ef,1,3,0,0.40397995,train,2017,10,71,6,9
2015-07,C_ID_bf0892bfaa,4,1,1,-0.20720549,train,2015,07,44,4,6
2017-06,C_ID_30393798c7,2,1,1,0.4434139,train,2017,06,67,6,5
2017-04,C_ID_62b502c068,4,1,1,3.23964874,train,2017,04,65,6,3
2016-11,C_ID_12d8f39fdd,1,2,0,-1.3409163,train,2016,11,60,5,10
2017-08,C_ID_722b04b138,2,1,1,1.1367148,train,2017,08,69,6,7
2016-11,C_ID_747ab35cbc,2,1,1,-0.99134532,train,2016,11,60,5,10
2017-11,C_ID_3733375b1e,1,1,0,-0.23783549,train,2017,11,72,6,10
2012-10,C_ID_1eeff487c2,2,3,1,-1.0110678,train,2012,10,11,1,9
2017-06,C_ID_5be93262ab,1,1,0,0.7176445,train,2017,06,67,6,5
2017-04,C_ID_ef375b4d7a,2,2,1,-3.2021036,train,2017,04,65,6,3
2014-06,C_ID_de11917e12,2,3,1,0.09309361,train,2014,06,31,3,5
2017-11,C_ID_4b079e903b,1,1,0,0.00126946,train,2017,11,72,6,10
2017-08,C_ID_efddd8e05e,2,1,1,0.90733842,train,2017,08,69,6,7
2017-12,C_ID_a6609b102d,2,1,1,0.23324358,train,2017,12,73,6,11
2017-05,C_ID_7842504bdf,4,1,1,-1.79187947,train,2017,05,66,6,4
2016-07,C_ID_5c1ac79c7b,4,2,1,-0.25208538,train,2016,07,56,5,6
2017-03,C_ID_1c01dc871e,3,2,0,-1.78132658,train,2017,03,64,6,2
2017-11,C_ID_71fa78d431,2,2,1,-0.68002897,train,2017,11,72,6,10
2017-11,C_ID_bbb3c100b5,1,1,0,2.65091565,train,2017,11,72,6,10
2017-08,C_ID_34e6f8d39a,2,1,1,0.02476001,train,2017,08,69,6,7
2015-08,C_ID_0dabcb4e99,1,1,0,-33.21928095,train,2015,08,45,4,7
2016-01,C_ID_64f3d098ab,3,2,0,-1.35820403,train,2016,01,50,5,0
2017-01,C_ID_46d131cc94,1,1,0,1.22207731,train,2017,01,62,6,0
2016-10,C_ID_ed5e4f98c8,2,1,1,2.71588255,train,2016,10,59,5,9
2017-05,C_ID_d56eab126a,2,2,1,-0.18259693,train,2017,05,66,6,4
2017-04,C_ID_c5d12a43cb,1,2,0,0.07367379,train,2017,04,65,6,3
2016-08,C_ID_f56d008a92,1,2,0,0.08025235,train,2016,08,57,5,7
2017-10,C_ID_5ed75d96da,2,3,1,-0.51720391,train,2017,10,71,6,9
2017-09,C_ID_4fefcfa226,1,1,0,0.08697017,train,2017,09,70,6,8
2017-12,C_ID_b1b8037976,1,3,0,1.5776632,train,2017,12,73,6,11
2017-08,C_ID_73c6f364ad,2,3,1,2.92476501,train,2017,08,69,6,7
2016-06,C_ID_92d75219e0,3,2,0,1.62805634,train,2016,06,55,5,5
2016-12,C_ID_8f9092b2e5,1,2,0,-6.78407809,train,2016,12,61,5,11
2017-02,C_ID_38ca157b45,2,3,1,2.17483237,train,2017,02,63,6,1
2014-09,C_ID_e61d527f81,2,3,1,4.85232998,train,2014,09,34,3,8
2017-07,C_ID_1dbeaa4274,2,2,1,2.45626653,train,2017,07,68,6,6
2016-12,C_ID_3d1bd5dae1,1,2,0,0.43676295,train,2016,12,61,5,11
2017-08,C_ID_ba15f4edb8,1,1,0,-1.06282625,train,2017,08,69,6,7
2017-08,C_ID_d54c31af6a,1,1,0,2.91404223,train,2017,08,69,6,7
2017-08,C_ID_d657c5ab8b,0,1,0,-2.21420004,train,2017,08,69,6,7
2016-01,C_ID_d763af1d98,4,1,1,1.7140305,train,2016,01,50,5,0
2017-11,C_ID_0081a43e87,0,2,0,0.0,train,2017,11,72,6,10
2017-07,C_ID_97d04bff11,4,1,1,-2.34306704,train,2017,07,68,6,6
2016-12,C_ID_3e62410935,3,2,0,1.35614434,train,2016,12,61,5,11
2017-10,C_ID_af81313faf,2,1,1,0.99889708,train,2017,10,71,6,9
2017-11,C_ID_92ff19e40c,2,1,1,-0.71789663,train,2017,11,72,6,10
2017-03,C_ID_38604c2577,1,1,0,0.64498311,train,2017,03,64,6,2
2017-11,C_ID_2f1457bf2b,3,1,0,-3.65002443,train,2017,11,72,6,10
2016-11,C_ID_7d593a5827,1,2,0,1.31762155,train,2016,11,60,5,10
2017-09,C_ID_29e2c57df2,0,1,0,-0.17028101,train,2017,09,70,6,8
2017-09,C_ID_f79141f8f4,2,1,1,-4.58415683,train,2017,09,70,6,8
2016-09,C_ID_aadd532ac8,2,2,1,-1.94034938,train,2016,09,58,5,8
2017-04,C_ID_470089f8c2,1,2,0,-3.93862455,train,2017,04,65,6,3
2017-12,C_ID_bc8ffdb6a0,2,2,1,0.02124382,train,2017,12,73,6,11
2016-12,C_ID_1e1df9d81c,2,1,1,-33.21928095,train,2016,12,61,5,11
2017-11,C_ID_af4f9b7c93,2,1,1,-0.35099075,train,2017,11,72,6,10
2017-07,C_ID_9e1d02f4ae,1,1,0,-0.48910779,train,2017,07,68,6,6
2017-01,C_ID_50ba579833,2,2,1,0.83064139,train,2017,01,62,6,0
2017-08,C_ID_37bbc82538,1,1,0,0.56333591,train,2017,08,69,6,7
2016-12,C_ID_b8296bde99,3,2,0,0.9947596,train,2016,12,61,5,11
2016-05,C_ID_79eb614c0b,4,1,1,-0.36188055,train,2016,05,54,5,4
2017-03,C_ID_74a1630d40,0,2,0,-2.38615668,train,2017,03,64,6,2
2017-09,C_ID_170b76537c,2,1,1,0.71506386,train,2017,09,70,6,8
2017-02,C_ID_6ae1b16c81,4,1,1,-0.33642156,train,2017,02,63,6,1
2015-06,C_ID_8344eb28be,4,1,1,3.52160616,train,2015,06,43,4,5
2017-11,C_ID_50fa41f3be,1,1,0,-0.40628386,train,2017,11,72,6,10
2017-08,C_ID_2b93dea4ef,1,1,0,0.81702937,train,2017,08,69,6,7
2015-12,C_ID_9cd29d3bf7,4,1,1,-33.21928095,train,2015,12,49,4,11
2017-01,C_ID_385442a9d7,0,3,0,-0.9492839,train,2017,01,62,6,0
2016-12,C_ID_99ff169192,2,1,1,3.95305422,train,2016,12,61,5,11
2017-07,C_ID_577d56ac14,2,3,1,0.37252132,train,2017,07,68,6,6
2016-10,C_ID_48fff080ef,2,2,1,0.75844532,train,2016,10,59,5,9
2017-03,C_ID_aa84a5aa8a,0,3,0,1.34175927,train,2017,03,64,6,2
2017-12,C_ID_cd27b73b58,1,3,0,-1.49662251,train,2017,12,73,6,11
2017-11,C_ID_0d5059df68,1,1,0,-0.06588604,train,2017,11,72,6,10
2017-04,C_ID_8a32fab967,3,1,0,-0.16611015,train,2017,04,65,6,3
2017-08,C_ID_379e0c3d6a,3,1,0,0.22727708,train,2017,08,69,6,7
